"연번","비상소화장치일련번호","일련번호","X좌표","Y좌표","비상소화장치고유번호","사용구분","삭제여부","업데이트날짜"
"424","110080208","375","205674.24706543","541866.37739335","000052","52201","N","20230119120008"
"425","110080209","376","205917.42023199","541924.62593391","000053","52201","N","20230119120008"
"426","110080210","377","205814.35340062","541940.85762447","000054","52201","N","20230119120008"
"427","110080211","378","205556.83120748","541879.96311761","000055","52201","N","20230119120008"
"428","110080213","380","205705.93448956","541719.41393921","000057","52203","N","20230125120009"
"429","110080218","381","203025.50419338","544662.22550834","000023","52201","N","20230203120015"
"430","110081381","382","191888.69094069","546840.15361383","000042","52205","N","20230202120009"
"431","110082206","2194","198168.29464569","543506.55564656","000145","52201","N","20230113120005"
"432","110082207","2195","197166.45179641","542329.62491769","000146","52205","N","20230215120054"
"433","110082209","2196","197611.59608804","541376.33292022","000028","52201","N","20230129120013"
"434","110082211","2198","196189.59920699","541888.01834500","000090","52201","N","20230213120021"
"435","110080475","2199","199030.52705982","553694.20039809","3-33","52201","N","20230215120054"
"436","110080476","2200","200149.67853694","554425.82460681","4-19","52201","N","20230206120011"
"437","110080477","2201","200559.50510878","553299.83621341","4-20","52201","N","20230207120026"
"438","110080478","2202","200520.75443221","553363.81734431","4-21","52201","N","20230207120026"
"439","110080479","2203","200502.33365324","553306.90575788","4-22","52201","N","20230207120026"
"440","110080482","2206","196584.50473679","551269.39337196","132","52201","N","20230216120041"
"441","110080483","2207","196906.10999242","555153.63571272","5-13","52201","N","20230218120027"
"442","110080484","2208","196536.26966933","554804.11963445","5-14","52201","N","20230216120041"
"443","110080486","2209","197099.37615032","556136.04238147","5-29","52201","N","20230208120008"
"444","110080487","2210","196693.12151183","556388.76141828","5-30","52201","N","20230130120010"
"445","110080488","2211","195907.30313325","557074.16362024","5-02","52201","N","20230214120039"
"446","110080491","2214","196386.15431845","555828.58120066","5-22","52201","N","20230212120018"
"447","110080492","2215","196093.97332967","555616.10775660","5-36","52201","N","20230203120015"
"448","110080493","2216","197170.73046222","553336.53035069","2-19","52201","N","20230212120018"
"449","110080494","2217","199255.77238066","552688.90145363","3-31","52201","N","20230106120005"
"450","110080496","2219","198575.53305859","553701.06795613","3-21","52201","N","20230215120054"
"451","110080497","2220","198528.56309873","553078.75146899","1-02","52201","N","20230129120013"
"452","110080500","2223","196471.94291620","551266.78650855","133","52201","N","20230113120005"
"453","110080501","2224","196532.34981486","551211.11228646","141","52201","N","20230113120005"
"454","110080502","2225","199685.61298090","552297.94168058","3-23","52205","N","20230117120003"
"455","110080504","2226","196412.18445581","550976.67928696","138","52201","N","20230111120005"
"456","110080505","2227","196704.04039519","551474.86660944","95","52201","N","20230207120026"
"457","110080508","2228","196343.00717103","551454.04038218","113","52201","N","20230129120013"
"458","110080510","2230","196527.15621844","551380.37749653","124","52203","N","20230216120041"
"459","110080513","2231","200097.15140384","552296.60973635","4-26","52201","N","20230214120039"
"460","110080514","2232","197048.54581626","554488.09036175","2-05","52201","N","20230208120008"
"461","110080516","2234","199829.58275997","552231.98551587","4-28","52201","N","20230214120039"
"462","110080517","2235","197376.33024664","553463.02784212","2-21","52201","N","20230212120018"
"463","110080518","2236","199940.62767156","552194.48288325","4-30","52201","N","20230214120039"
"464","110080520","2237","198633.57140717","550900.01307261","000384","52201","N","20230215120054"
"465","110080521","2238","198000.84138531","551021.55962595","000386","52201","N","20230115120014"
"466","110080522","2239","198078.10063447","551212.33004494","000388","52201","N","20230115120014"
